"1041","Eau minérale San Bernardo, embouteillée, très faiblement minéralisée (Italie)","41"
"1042","Eau minérale San Pellegrino, embouteillée, gazeuse, moyennement minéralisée (Italie)","41"
"1043","Eau minérale SpaReine, embouteillée, gazeuse ou non non gazeuse, moyennement minéralisée (Belgique)","41"
"1044","Eau minérale StAlban, embouteillée, gazeuse, moyennement minéralisée (StAlban, 42)","41"
"1045","Eau minérale StAmand, embouteillée, gazeuse ou non gazeuse, moyennement minéralisée (StAmand, 59)","41"
"1046","Eau minérale StAntonin, embouteillée, non gazeuse, fortement minéralisée (StAntoninNobleVal, 82)","41"
"1047","Eau minérale StDiéry, embouteillée, gazeuse, fortement minéralisée (StDiéry, 63)","41"
"1048","Eau minérale SteMarguerite, embouteillée, gazeuse, moyennement minéralisée (StMaurice, 63)","41"
"1049","Eau minérale StGéron, embouteillée, gazeuse, moyennement minéralisée (StGéron, 43)","41"
"1050","Eau minérale StMicheldeMourcairol, embouteillée, gazeuse, moyennement minéralisée (Les Aires, 34)","41"
"1051","Eau minérale StYorre, embouteillée, gazeuse, fortement minéralisée (SaintYorre, 03)","41"
"1052","Eau minérale Thonon, embouteillée, non gazeuse, faiblement minéralisée (Thonon, 74)","41"
"1053","Eau minérale Treignac, embouteillée, non gazeuse, très faiblement minéralisée (Treignac, 19)","41"
"1054","Eau minérale Vals, embouteillée, gazeuse, moyennement minéralisée (ValslesBains, 07)","41"
"1055","Eau minérale Valvert, embouteillée, non gazeuse, faiblement minéralisée (Belgique)","41"
"1056","Eau minérale Vauban, embouteillée, non gazeuse, moyennement minéralisée (StAmandlesEaux, 59)","41"
"1057","Eau minérale Ventadour, embouteillée, gazeuse, faiblement minéralisée (Le Pestrin, 07)","41"
"1058","Eau minérale Vernet, embouteillée, gazeuse, faiblement minéralisée (Prades, 07)","41"
"1059","Eau minérale Vernière, embouteillée, gazeuse, moyennement minéralisée (Les Aires, 34)","41"
"1060","Eau minérale Vichy Célestins, embouteillée, gazeuse, fortement minéralisée (SaintYorre, 03)","41"
"1061","Eau minérale Vittel, embouteillée, non gazeuse, moyennement minéralisée (Vittel, 88)","41"
"1062","Eau minérale Volvic active, embouteillée, gazeuse, faiblement minéralisée (Volvic, 63)","41"
"1063","Eau minérale Volvic, embouteillée, non gazeuse, faiblement minéralisée (Volvic, 63)","41"
"1064","Eau minérale Wattwiller, embouteillée, gazeuse ou non gazeuse, faiblement minéraliséee (Wattwiller, 68)","41"
"1065","Eau minérale, embouteillée, faiblement minéralisée (aliment moyen)","41"
"1066","Eau minérale, gazeuse (aliment moyen)","41"
"1067","Eau minérale, plate (aliment moyen)","41"
"1068","Échalote, crue","72"
"1069","Échalote, cuite","73"
"1070","Échalote, sautée/poêlée sans matière grasse","73"
"1071","Éclair","56"
"1072","Écrevisse, crue","82"
"1073","Écrevisse, cuite","83"
"1074","Edam","47"
"1075","Édulcorant à base d'extrait de stévia","125"
"1076","Édulcorant à la saccharine","125"
"1077","Édulcorant à l'aspartame, en pastilles","125"
"1078","Édulcorant à l'aspartame, en poudre","125"
"1079","Églefin, cru","103"
"1080","Églefin, cuit à la vapeur","104"
"1081","Églefin, grillé/poêlé","104"
"1082","Emmental ou emmenthal","47"
"1083","Emmental ou emmenthal râpé","47"
"1084","Empereur, filet, sans peau, cru","103"
"1085","Endive au jambon","96"
"1086","Endive, crue","72"
"1087","Endive, rôtie/cuite au four","73"
"1088","Entremets type Opéra","56"
"1089","Épaule de porc, cuite, choix, découennée dégraissée","65"
"1090","Épaule de porc, cuite, standard, découennée dégraissée","65"
"1091","Épeautre, cru","90"
"1092","Éperlan, cru","103"
"1093","Epice (aliment moyen)","42"
"1094","Épinard, appertisé, égoutté","73"
"1095","Épinard, bouilli/cuit à l'eau","73"
"1096","Épinard, cru","72"
"1097","Épinard, cuit","73"
"1098","Épinard, jeunes pousses pour salades, cru","72"
"1099","Épinard, purée","73"
"1100","Épinard, surgelé, cru","72"
"1101","Épinard, surgelé, cuit","73"
"1102","Épinards à la crème, préemballés","96"
"1103","Époisses","45"
"1104","Escalope panée, soja, blé et fromage, type cordon bleu, préemballée","102"
"1105","Escalope végétale ou steak à base de soja","102"
"1106","Escargot en sauce au beurre persillé, préemballé, cuit","108"
"1107","Escargot, cru","82"
"1108","Escargot, sans matière grasse ajoutée, cuit","83"
"1109","Espadon, cru","103"
"1110","Espadon, rôti/cuit au four","104"
"1111","Estragon, frais","60"
"1112","Esturgeon, cru","103"
"1113","Faisan, viande et peau, cru","57"
"1114","Faisan, viande, cru","57"
"1115","Faisan, viande, rôtie/cuite au four","57"
"1116","Faisselle au coulis de fruits","48"
"1117","Faisselle, 0% MG","48"
"1118","Faisselle, 6% MG environ","48"
"1119","Fajitas","93"
"1120","Falafel ou Boulette de poischiche et/ou fève, frite","96"
"1121","Falafel ou Boulette de poischiche et/ou fève, préemballé","96"
"1122","Far aux pruneaux","56"
"1123","Farce porc et boeuf, crue","117"
"1124","Farine de blé tendre ou froment avec levure incorporée","13"
"1125","Farine de blé tendre ou froment T110","13"
"1126","Farine de blé tendre ou froment T150","13"
"1127","Farine de blé tendre ou froment T45 (pour pâtisserie)","13"
"1128","Farine de blé tendre ou froment T55 (pour pains)","13"
"1129","Farine de blé tendre ou froment T65","13"
"1130","Farine de blé tendre ou froment T80","13"
"1131","Farine de châtaigne","50"
"1132","Farine de maïs","13"
"1133","Farine de millet","13"
"1134","Farine de pois chiche","13"
"1135","Farine de pulpe de patate douce, prélevée à la Martinique","74"
"1136","Farine de riz","13"
"1137","Farine de sarrasin","13"
"1138","Farine de seigle T130","13"
"1139","Farine de seigle T170","13"
"1140","Farine de seigle T85","13"
"1141","Farine de soja","13"
"1142","Farine d'épeautre (grand épeautre)","13"
"1143","Farine d'orge","13"
"1144","Fécule de pomme de terre","13"
"1145","Feijoa, pulpe, crue","52"
"1146","Fenouil, bouilli/cuit à l'eau","73"
"1147","Fenouil, cru","72"
"1148","Fenouil, cuit à l'étouffée","73"
"1149","Fenouil, graine","42"
"1150","Fenugrec, graine","42"
"1151","Feta AOP","7"
"1152","Feuille de brick, cuite à sec sans matière grasse","13"
"1153","Feuille de vigne farcie au riz ou dolmas, égouttée, préemballée","94"
"1154","Feuilleté au poisson et / ou fruits de mer","43"
"1155","Feuilleté aux escargots, préemballé","43"
"1156","Feuilleté ou Friand à la viande, préemballé","43"
"1157","Feuilleté ou Friand au fromage","43"
"1158","Feuilleté ou Friand jambon fromage","43"
"1159","Feuilleté salé (aliment moyen)","43"
"1160","Fève à écosser, fraîche","78"
"1161","Fève, bouillie/cuite à l'eau","77"
"1162","Fève, fraîche, surgelée","78"
"1163","Fève, pelée, surgelée, crue","78"
"1164","Fève, pelée, surgelée, cuite à l'eau","77"
"1165","Fève, sèche","79"
"1166","Fève, surgelée, bouillie/cuite à l'eau","77"
"1167","Ficelle picarde, préemballée","93"
"1168","Figue de Barbarie, pulpe et graines, crue","52"
"1169","Figue, crue","52"
"1170","Figue, sèche","55"
"1171","Filet de bacon","65"
"1172","Flammenkueche ou Tarte flambée aux lardons, préemballée","93"
"1173","Flan aux oeufs, rayon frais","38"
"1174","Flan de légumes","96"
"1175","Flan pâtissier aux oeufs ou à la parisienne","56"
"1176","Flétan de l'Atlantique ou flétan blanc, cru","103"
"1177","Flétan du Groënland ou flétan noir ou flétan commun, cru","103"
"1178","Flétan du Groënland ou flétan noir ou flétan commun, cuit à la vapeur","104"
"1179","Fleur de sel, non iodée, non fluorée","119"
"1180","Flocon d'avoine","13"
"1181","Flocon d'avoine précuit","25"
"1182","Flocons d'avoine, bouillis/cuits à l'eau","91"
"1183","Florentin (biscuit sec sucré chocolaté aux amandes)","18"
"1184","Focaccia, garnie","112"
"1185","Foie de morue, appertisé, égoutté","108"
"1186","Foie de morue, cru","103"
"1187","Foie gras de canard, cru","10"
"1188","Foie gras, canard, bloc (aliment moyen)","10"
"1189","Foie gras, canard, bloc, 30% de morceaux","10"
"1190","Foie gras, canard, bloc, 50% de morceaux","10"
"1191","Foie gras, canard, bloc, sans morceaux","10"
"1192","Foie gras, canard, entier, cuit","10"
"1193","Foie, agneau, cru","1"
"1194","Foie, agneau, cuit","1"
"1195","Foie, canard, cru","1"
"1196","Foie, dinde, cru","1"
"1197","Foie, dinde, cuit","1"
"1198","Foie, génisse, cru","1"
"1199","Foie, génisse, cuit","1"
"1200","Foie, lapin, cru","1"
"1201","Foie, oie, cru","1"
"1202","Foie, porc, cru","1"
"1203","Foie, porc, cuit","1"
"1204","Foie, poulet, cru","1"
"1205","Foie, poulet, cuit","1"
"1206","Foie, veau, cru","1"
"1207","Foie, veau, cuit","1"
"1208","Foie, volaille, cru","1"
"1209","Foie, volaille, cuit","1"
"1210","Fond de veau pour sauces et cuisson, déshydraté","3"
"1211","Fond de veau, préemballé","3"
"1212","Fond de volaille pour sauces et cuisson, déshydraté","3"
"1213","Fondant au chocolat noir et crème anglaise, préemballé","6"
"1214","Fondue de poireau","73"
"1215","Fontina","47"
"1216","Fougasse, garnie","112"
"1217","Fourme d'Ambert","46"
"1218","Fourme de Montbrison","46"
"1219","Fraise, crue","52"
"1220","Fraisier ou framboisier","56"
"1221","Framboise, crue","52"
"1222","Framboise, surgelée, crue","52"
"1223","Frik (blé dur immature concassé), cru","90"
"1224","Frik (blé dur immature concassé), cuit, non salé","91"
"1225","Frites de pommes de terre, surgelées, cuites en friteuse","105"
"1226","Frites de pommes de terre, surgelées, préfrites, pour cuisson en friteuse","105"
"1227","Frites de pommes de terre, surgelées, préfrites, pour cuisson microondes","105"
"1228","Frites de pommes de terre, surgelées, préfrites, pour cuisson rôtie/ au four","105"
"1229","Frites de pommes de terre, surgelées, rôties/cuites au four","105"
"1230","Fromage (aliment moyen)","49"
"1231","Fromage 100% brebis (Feta AOP ou type Feta)","7"
"1232","Fromage à pâte ferme environ 14% MG type Masdaam à teneur réduite en MG","47"
"1233","Fromage à pâte ferme environ 27% MG type Maasdam","47"
"1234","Fromage à pâte ferme, enrobé de cire","47"
"1235","Fromage à pâte molle à croûte lavée, au lait pasteurisé (type Vieux Pané)","45"
"1236","Fromage à pâte molle et croûte fleurie (type camembert)","45"
"1237","Fromage à pâte molle et croûte fleurie double crème environ 30% MG","45"
"1238","Fromage à pâte molle et croûte lavée (aliment moyen)","45"
"1239","Fromage à pâte molle et croûte lavée, allégé environ 13% MG","45"
"1240","Fromage à pâte molle et croûte mixte (lavée et fleurie) colorée","45"
"1241","Fromage à pâte molle triple crème environ 40% MG","45"
"1242","Fromage à pâte pressée cuite (aliment moyen)","47"
"1243","Fromage à pate pressée cuite type emmental ou emmenthal, allégé en matière grasse","47"
"1244","Fromage blanc et crème fouettée sur lit de fruits, sucré","48"
"1245","Fromage blanc nature ou aux fruits (aliment moyen)","48"
"1246","Fromage blanc nature, 0% MG","48"
"1247","Fromage blanc nature, 0% MG, enrichi en vitamine D","48"
"1248","Fromage blanc nature, 3% MG environ","48"
"1249","Fromage blanc nature, 3% MG environ, au bifidus","48"
"1250","Fromage blanc nature, 3% MG environ, enrichi en vitamine D","48"
"1251","Fromage blanc nature, gourmand, 8% MG environ","48"
"1252","Fromage blanc ou spécialité laitière nature et crème fouetté, 10% MG environ","48"
"1253","Fromage blanc ou spécialité laitière, aromatisé, sucré, 0% MG","48"
"1254","Fromage blanc ou spécialité laitière, aromatisé, sucré, 3% MG environ","48"
"1255","Fromage blanc ou spécialité laitière, aromatisé, sucré, 3% MG environ, au bifidus","48"
"1256","Fromage blanc ou spécialité laitière, aux copeaux de chocolat, sucré, 7% MG environ","48"
"1257","Fromage blanc ou spécialité laitière, aux fruits, avec édulcorants, allégé en sucres, 0% MG","48"
"1258","Fromage blanc ou spécialité laitière, aux fruits, avec édulcorants, allégé en sucres, 3% MG environ","48"
"1259","Fromage blanc ou spécialité laitière, aux fruits, sucré, 0% MG","48"
"1260","Fromage blanc ou spécialité laitière, aux fruits, sucré, 3% MG environ","48"
"1261","Fromage blanc ou spécialité laitière, aux fruits, sucré, 3% MG environ, au bifidus","48"
"1262","Fromage blanc ou spécialité laitière, aux fruits, sucré, gourmand, 7% MG environ","48"
"1263","Fromage bleu au lait de vache","46"
"1264","Fromage bleu d'Auvergne","46"
"1265","Fromage bleu de Bresse","46"
"1266","Fromage bleu de Bresse allegé environ 15% MG","46"
"1267","Fromage bleu des Causses","46"
"1268","Fromage de brebis à pâte molle et croûte fleurie","45"
"1269","Fromage de brebis à pâte pressée","47"
"1270","Fromage de brebis Corse à pâte molle","47"
"1271","Fromage de brebis des Pyrénées","47"
"1272","Fromage de chèvre à pâte molle et croûte fleurie type camembert","45"
"1273","Fromage de chèvre à pâte molle non pressée non cuite croûte naturelle, au lait pasteurisé","45"
"1274","Fromage de chèvre à tartiner, nature","7"
"1275","Fromage de chèvre bûche","45"
"1276","Fromage de chèvre bûche, allégé en matière grasse","45"
"1277","Fromage de chèvre demisec","45"
"1278","Fromage de chèvre frais, au lait cru (type palet ou crottin frais)","7"
"1279","Fromage de chèvre frais, au lait pasteurisé (type bûchette fraîche)","7"
"1280","Fromage de chèvre frais, au lait pasteurisé ou cru (type crottin frais ou bûchette fraîche)","7"
"1281","Fromage de chèvre lactique affiné (type bûchette, crottin, SainteMaure)","45"
"1282","Fromage de chèvre lactique affiné, au lait cru (type Crottin de Chavignol, Picodon, Rocamadour, SainteMaure de Touraine)","45"
"1283","Fromage de chèvre lactique affiné, au lait pasteurisé (type bûchette ou crottin)","45"
"1284","Fromage de chèvre pané à dorer, préemballé","95"
"1285","Fromage de chèvre sec","45"
"1286","Fromage de lactosérum de brebis","47"
"1287","Fromage de tête","10"
"1288","Fromage fondu double crème, environ 31% MG","44"
"1289","Fromage fondu en portions ou en cubes environ 20% MG","44"
"1290","Fromage fondu en portions ou en cubes environ 8% MG","44"
"1291","Fromage fondu en tranchettes","44"
"1292","Fromage frais type petit suisse, aromatisé chocolat, sucré","48"
"1293","Fromage frais type petit suisse, aromatisé ou aux fruits, 23% MG, enrichi en calcium et vitamine D","48"
"1294","Fromage frais type petit suisse, aux fruits, 23% MG","48"
"1295","Fromage frais type petit suisse, aux fruits, 23% MG, enrichi en calcium et vitamine D","48"
"1296","Fromage frais type petit suisse, nature, 0% MG","48"
"1297","Fromage frais type petit suisse, nature, 10% MG environ","48"
"1298","Fromage frais type petit suisse, nature, 4% MG environ","48"
"1299","Fromage pané au jambon","95"
"1300","Fromage rond à pâte molle et croûte fleurie 5 à 11% MG type camembert allégé en matière grasse","45"
"1301","Fromage rond à pâte molle et croûte fleurie environ 11% MG type coulommiers allégé en matière grasse","45"
"1302","Fromage rond à pâte molle et croûte fleurie environ 5% MG type camembert allégé en matière grasse","45"
"1303","Fromage type feta, au lait de vache","7"
"1304","Fromage type feta, au lait de vache, à l'huile et aux aromates","7"
"1305","Fructose","125"
"1306","Fruit à pain, cru","105"
"1307","Fruit à pain, pulpe, cuit à la vapeur, prélevé à la Martinique","74"
"1308","Fruit confit","32"
"1309","Fruit cru (aliment moyen)","52"
"1310","Fruit de la passion ou maracudja, pulpe et pépins, cru","52"
"1311","Fruits de mer (aliment moyen)","83"
"1312","Fruits de mer, cuits, surgelés","83"
"1313","Fruits rouges, crus (framboises, fraises, groseilles, cassis)","52"
"1314","Fucus vésiculeux (Fucus serratus ou Fucus vesiculosus), séché ou déshydraté","5"
"1315","Galantine (aliment moyen)","10"
"1316","Galette de céréales au fromage (sans soja), préemballé","102"
"1317","Galette de céréales aux légumes (sans soja), préemballé","102"
"1318","Galette de maïs soufflé","16"
"1319","Galette de riz soufflé complet","16"
"1320","Galette de sarrasin, nature, préemballée","56"
"1321","Galette des rois feuilletée","56"
"1322","Galette des rois feuilletée, fourrée frangipane, et Pithiviers","56"
"1323","Galette multicéréales soufflée","16"
"1324","Galette ou pavé au blé (seitan) et légumes, préemballé","102"
"1325","Galette ou pavé au blé et soja (convient aux véganes ou végétaliens), préemballé","102"
"1326","Galette ou pavé au blé et soja (ne convient pas aux véganes ou végétaliens), préemballé","102"
"1327","Galette ou pavé au soja et fromage, préemballé","102"
"1328","Galette ou pavé au soja et légumes, préemballé","102"
"1329","Galette ou pavé au soja, fromage et légumes, préemballé","102"
"1330","Galette ou pavé aux lentilles, soja et légumes, préemballé","102"
"1331","Gâteau (aliment moyen)","56"
"1332","Gâteau au chocolat","56"
"1333","Gâteau au chocolat type forêt noire (génoise au chocolat et crème multicouches, avec ou sans cerises)","56"
"1334","Gâteau au chocolat, coeur fondant, préemballé (rayon frais)","6"
"1335","Gâteau au citron, tout type","56"
"1336","Gâteau au fromage blanc","56"
"1337","Gâteau au yaourt","56"
"1338","Gâteau aux amandes type financier","56"
"1339","Gâteau aux amandes, préemballé","56"
"1340","Gâteau basque, cerises","56"
"1341","Gâteau basque, crème pâtissière","56"
"1342","Gâteau de riz au caramel, rayon frais","38"
"1343","Gâteau de riz, appertisé","6"
"1344","Gâteau de semoule aux raisins et caramel, rayon frais","38"
"1345","Gâteau de semoule, appertisé","6"
"1346","Gâteau marbré, prémballé","56"
"1347","Gâteau moelleux au chocolat, préemballé","56"
"1348","Gâteau moelleux aux fruits à coque, prémballé","56"
"1349","Gâteau moelleux aux fruits, prémballé","56"
"1350","Gâteau moelleux fourré au chocolat ou aux pépites de chocolat ou au lait, prémballé","56"
"1351","Gâteau moelleux fourré aux fruits type miniroulé ou minicake fourré, prémballé","56"
"1352","Gâteau moelleux nature type génoise","56"
"1353","Gâteau mousse de fruits sur génoise, type miroir, bavarois","56"
"1354","Gâteau ParisBrest (pâte à choux crème mousseline praliné)","56"
"1355","Gâteau sablé aux fruits, préemballé","56"
"1356","Gaufre bruxelloise ou liégeoise, préparation artisanale","56"
"1357","Gaufre croustillante (fine ou sèche), chocolatée, préemballée","56"
"1358","Gaufre croustillante (fine ou sèche), nature ou sucrée, préemballée","56"
"1359","Gaufre fine fourrée au miel, préemballée","56"
"1360","Gaufre moelleuse (type bruxelloise ou liégeoise), chocolatée, préemballée","56"
"1361","Gaufre moelleuse (type bruxelloise ou liégeoise), nature ou sucrée, préemballée","56"
"1362","Gaufrette fourrée chocolat, préemballée","18"
"1363","Gaufrette fourrée fruits à coque (noisette, amande, praline, etc.), chocolatée ou non, préemballée","18"
"1364","Gaufrette fourrée, aux fruits","18"
"1365","Gaufrette ou éventail sans fourrage","18"
"1366","Gaufrette, fourrée vanille, préemballée","18"
"1367","Gélatine, sèche","64"
"1368","Gelée au madère","3"
"1369","Gelée au madère, déshydratée","3"
"1370","Gelée de fruits divers (extra ou classique)","33"
"1371","Gelée de groseille (extra ou classique)","33"
"1372","Gelée royale","64"
"1373","Gélifiant pour confitures","64"
"1374","Génoise fourrée et nappée au chocolat, prémballé","56"
"1375","Génoise sèche fourrée aux fruits et nappée de chocolat","18"
"1376","Germe de blé","64"
"1377","Gésier, canard, confit, appertisé","1"
"1378","Gésier, poulet, cru","1"
"1379","Gibier à plumes, viande, cuit (aliment moyen)","57"
"1380","Gibier à poil, cuit (aliment moyen)","57"
"1381","Gin","80"
"1382","Gingembre, poudre","42"
"1383","Gingembre, racine crue","42"
"1384","Giraumon (variété locale), pulpe, cuit à la vapeur, prélevé à la Martinique","74"
"1385","Giraumon (variété locale), pulpe, cuit à la vapeur, surgelé, prélevé à la Martinique","74"
"1386","Giraumon (variété locale), pulpe, râpé, cru, prélevé à la Martinique","74"
"1387","Giraumon (variété phoenix), pulpe, cuit à la vapeur, prélevé à la Martinique","74"
"1388","Giraumon (variété phoenix), pulpe, râpé, cru, prélevé à la Martinique","74"
"1389","Giraumon (variété phoenix), pulpe, surgelé, cuit à la vapeur, prélevé à la Martinique","74"
"1390","Glace à l'eau","120"
"1391","Glace à l'eau ou sorbet ou crème glacée, tout parfum (aliment moyen)","59"
"1392","Glace au yaourt","58"
"1393","Glace ou crème glacée, bac ou pot (aliment moyen)","58"
"1394","Glace ou crème glacée, bâtonnet, enrobé de chocolat","58"
"1395","Glace ou crème glacée, cône (taille standard)","58"
"1396","Glace ou crème glacée, en bac","58"
"1397","Glace ou crème glacée, gourmande, en bac","58"
"1398","Glace ou crème glacée, gourmande, en pot","58"
"1399","Glace ou crème glacée, mini cône","58"
"1400","Glace ou crème glacée, petit pot enfant","58"
"1401","Glace ou crème glacée, pot individuel","58"
"1402","Gnocchi à la pomme de terre, cru","90"
"1403","Gnocchi à la pomme de terre, cuit","91"
"1404","Gnocchi à la semoule, cru","90"
"1405","Gnocchi à la semoule, cuit","91"
"1406","Gnocchi, cuit (aliment moyen)","91"
"1407","Gombo, entier, appertisé, non égoutté, prélevé à la Martinique","74"
"1408","Gombo, entier, cuit à la vapeur, prélevé à la Martinique","74"
"1409","Gombo, fruit, cuit","73"
"1410","Gombo, pulpe, blanchi, surgelé, prélevé à la Martinique","74"
"1411","Gorgonzola","46"
"1412","Gouda","47"
"1413","Gougère","95"
"1414","Goûter sec fourré (""sandwiché"") parfum chocolat","18"
"1415","Goûter sec fourré (""sandwiché"") parfum fruits","18"
"1416","Goûter sec fourré (""sandwiché"") parfum lait ou vanille","18"
"1417","Goyave, pulpe, crue","52"
"1418","Goyave, pulpe, purée, prélevée à la Martinique","53"
"1419","Gracilaire ou ogonori (Gracilaria verrucosa), séchée ou déshydratée","5"
"1420","Graine de couscous (semoule de blé dur précuite), crue","90"
"1421","Graine de couscous (semoule de blé dur précuite), cuite, non salée","91"
"1422","Grains de blé soufflés au miel ou caramel, enrichis en vitamines et minéraux","25"
"1423","Grains de blé soufflés chocolatés, enrichis en vitamines et minéraux","25"
"1424","Graisse de canard","8"
"1425","Graisse de dinde","8"
"1426","Graisse de poulet","8"
"1427","Graisse d'oie","8"
"1428","Grana Padano","47"
"1429","Gratin d'aubergine, préemballé","96"
"1430","Gratin dauphinois","96"
"1431","Gratin de choufleur, préemballé","96"
"1432","Gratin de légumes","96"
"1433","Gratin de légumes en sauce blanche type béchamel, cuit","96"
"1434","Gratin de pâtes","94"
"1435","Gratin de poisson et purée ou brandade aux pommes de terre ou parmentier de poisson, préemballé","97"
"1436","Gratin ou cassolette de poisson et / ou fruits de mer,  préemballé, cru","98"
"1437","Gratin ou cassolette de poisson et / ou fruits de mer, préemballé, cuit","98"
"1438","Grenade, pulpe et pépins, crue","52"
"1439","Grenadier (de roche), cru","103"
"1440","Grenadier bleu ou hoki de NouvelleZélande, cru","103"
"1441","Grenouille, cuisse, crue","82"
"1442","Grenouille, cuisse, grillée/poêlée","83"
"1443","Gressin","16"
"1444","Griotte, crue","52"
"1445","Grondin perlon, cru","103"
"1446","Grondin, cru","103"
"1447","Groseille à maquereau, crue","52"
"1448","Groseille, crue","52"
"1449","Gruyère","47"
"1450","Gruyère IGP France","47"
"1451","Guacamole, préemballé","115"
"1452","Guimauve ou marshmallow","32"
"1453","Guimauve ou marshmallow, enrobé de chocolat","32"
"1454","Haché à base de boeuf ou Préparation de viande hachée de boeuf, 15% MG, cru, prémeballé","9"
"1455","Haché de volaille","10"
"1456","Haché végétal à base de soja, préemballé","102"
"1457","Hachis parmentier à la viande, préemballé","99"
"1458","Haddock (fumé) ou églefin fumé","104"
"1459","Hamburger, provenant de fast food","112"
"1460","Hareng fumé, à l'huile","104"
"1461","Hareng fumé, au naturel","104"
"1462","Hareng fumé, filet, doux","104"
"1463","Hareng gras, cru","103"
"1464","Hareng maigre, cru","103"
"1465","Hareng mariné ou rollmops","108"
"1466","Hareng, cru","103"
"1467","Hareng, frit","104"
"1468","Hareng, grillé/poêlé","104"
"1469","Haricot beurre, appertisé, égoutté","73"
"1470","Haricot beurre, bouilli/cuit à l'eau","73"
"1471","Haricot beurre, cru","72"
"1472","Haricot beurre, surgelé, cru","72"
"1473","Haricot blanc, appertisé, égoutté","77"
"1474","Haricot blanc, bouilli/cuit à l'eau","77"
"1475","Haricot blanc, sec","79"
"1476","Haricot coco, bouilli/cuit à l'eau","77"
"1477","Haricot de Lima, cru","72"
"1478","Haricot de mer (Himanthalia elongata), séchée ou déshydratée","5"
"1479","Haricot flageolet, appertisé, égouttés","77"
"1480","Haricot flageolet, bouilli/cuit à l'eau","77"
"1481","Haricot flageolet, surgelé","78"
"1482","Haricot flageolet, vert, bouilli/cuit à l'eau","77"
"1483","Haricot flageolet, vert, sec","79"
"1484","Haricot mungo germé ou pousse de ""soja"", appertisé, égoutté","73"
"1485","Haricot mungo germé ou pousse de ""soja"", cru","72"
"1486","Haricot mungo, bouilli/cuit à l'eau","77"
"1487","Haricot mungo, sec","79"
"1488","Haricot plat, cru","72"
"1489","Haricot rouge, appertisé, égoutté","77"
"1490","Haricot rouge, bouilli/cuit à l'eau","77"
"1491","Haricot rouge, sec","79"
"1492","Haricot vert, appertisé, égoutté","73"
"1493","Haricot vert, bouilli/cuit à l'eau","73"
"1494","Haricot vert, cru","72"
"1495","Haricot vert, cuit","73"
"1496","Haricot vert, surgelé, cru","72"
"1497","Haricot vert, surgelé, cuit","73"
"1498","Haricots blancs à la sauce tomate, appertisés","96"
"1499","Haricots verts, purée","73"
"1500","Harissa (sauce condimentaire), préemballée","115"
"1501","Herbes aromatiques fraîches (aliment moyen)","60"
"1502","Herbes de Provence, séchées","61"
"1503","Hoki, tout lieu de pêche, cru","103"
"1504","Homard, bouilli/cuit à l'eau","83"
"1505","Homard, cru","82"
"1506","Hotdog, préemballé","112"
"1507","Houmous, préemballé","115"
"1508","Huile combinée (mélange d'huiles)","63"
"1509","Huile combinée, mélange d'huile d'olive et de graines","63"
"1510","Huile d'amande","63"
"1511","Huile d'amandes d'abricot","63"
"1512","Huile d'arachide","63"
"1513","Huile d'argan ou d'argane","63"
"1514","Huile d'avocat","63"
"1515","Huile de beurre ou Beurre concentré","14"
"1516","Huile de carthame","63"
"1517","Huile de colza","63"
"1518","Huile de coton","63"
"1519","Huile de foie de morue","62"
"1520","Huile de germe de blé","63"
"1521","Huile de hareng","62"
"1522","Huile de lin","63"
"1523","Huile de maïs","63"
"1524","Huile de noisette","63"
"1525","Huile de noix","63"
"1526","Huile de palme raffinée","63"
"1527","Huile de palme, sans précision","63"
"1528","Huile de paraffine","8"
"1529","Huile de pavot","63"
"1530","Huile de pépins de raisin","63"
"1531","Huile de sardine","62"
"1532","Huile de saumon","62"
"1533","Huile de sésame","63"
"1534","Huile de soja","63"
"1535","Huile de son de riz","63"
"1536","Huile de tournesol","63"
"1537","Huile d'olive vierge extra","63"
"1538","Huile ou beurre de cacao","63"
"1539","Huile ou beurre de karité","63"
"1540","Huile ou graisse de coco (coprah), raffinée","63"
"1541","Huile ou graisse de coco (coprah), sans précision","63"
"1542","Huile ou graisse de palmiste, sans précision","63"
"1543","Huile pour friture, sans précision","63"
"1544","Huile végétale (aliment moyen)","63"
"1545","Huître creuse, crue","82"
"1546","Huître plate, crue","82"
"1547","Huître, sans précision, crue","82"
"1548","Igname coussecouche, pulpe, cuit à la vapeur, prélevé à la Martinique","74"
"1549","Igname jaune, pulpe, cuit à la vapeur, prélevé à la Martinique","74"
"1550","Igname saint martin, pulpe, cuit à la vapeur, prélevé à la Martinique","74"
"1551","Igname, épluchée, bouillie/cuite à l'eau","105"
"1552","Igname, épluchée, crue","105"
"1553","Ile flottante, rayon frais","38"
"1554","Jacques, pulpe, cru, prélevé à la Martinique","53"
"1555","Jambon à l'os braisé","65"
"1556","Jambon cru","66"
"1557","Jambon cru, fumé","66"
"1558","Jambon cru, fumé, allégé en matière grasse","66"
"1559","Jambon cuit, choix","65"
"1560","Jambon cuit, choix, avec couenne","65"
"1561","Jambon cuit, choix, découenné dégraissé","65"
"1562","Jambon cuit, de Paris, découenné dégraissé","65"
"1563","Jambon cuit, fumé","65"
"1564","Jambon cuit, supérieur","65"
"1565","Jambon cuit, supérieur, à teneur réduite en sel","65"
"1566","Jambon cuit, supérieur, avec couenne","65"
